"sample_id","Actinomycetaceae","Aerococcus","Aeromonas","Akkermansia","Alcaligenes faecalis et rel.","Allistipes et rel.","Anaerobiospirillum","Anaerofustis","Anaerostipes caccae et rel.","Anaerotruncus colihominis et rel.","Anaerovorax odorimutans et rel.","Aneurinibacillus","Aquabacterium","Asteroleplasma et rel.","Atopobium","Bacillus","Bacteroides fragilis et rel.","Bacteroides intestinalis et rel.","Bacteroides ovatus et rel.","Bacteroides plebeius et rel.","Bacteroides splachnicus et rel.","Bacteroides stercoris et rel.","Bacteroides uniformis et rel.","Bacteroides vulgatus et rel.","Bifidobacterium","Bilophila et rel.","Brachyspira","Bryantella formatexigens et rel.","Bulleidia moorei et rel.","Burkholderia","Butyrivibrio crossotus et rel.","Campylobacter","Catenibacterium mitsuokai et rel.","Clostridium (sensu stricto)","Clostridium cellulosi et rel.","Clostridium colinum et rel.","Clostridium difficile et rel.","Clostridium felsineum et rel.","Clostridium leptum et rel.","Clostridium nexile et rel.","Clostridium orbiscindens et rel.","Clostridium ramosum et rel.","Clostridium sphenoides et rel.","Clostridium stercorarium et rel.","Clostridium symbiosum et rel.","Clostridium thermocellum et rel.","Collinsella","Coprobacillus catenaformis et rel.","Coprococcus eutactus et rel.","Corynebacterium","Desulfovibrio et rel.","Dialister","Dorea formicigenerans et rel.","Eggerthella lenta et rel.","Enterobacter aerogenes et rel.","Enterococcus","Escherichia coli et rel.","Eubacterium biforme et rel.","Eubacterium cylindroides et rel.","Eubacterium hallii et rel.","Eubacterium limosum et rel.","Eubacterium rectale et rel.","Eubacterium siraeum et rel.","Eubacterium ventriosum et rel.","Faecalibacterium prausnitzii et rel.","Fusobacteria","Gemella","Granulicatella","Haemophilus","Helicobacter","Klebisiella pneumoniae et rel.","Lachnobacillus bovis et rel.","Lachnospira pectinoschiza et rel.","Lactobacillus catenaformis et rel.","Lactobacillus gasseri et rel.","Lactobacillus plantarum et rel.","Lactobacillus salivarius et rel.","Lactococcus","Leminorella","Megamonas hypermegale et rel.","Megasphaera elsdenii et rel.","Methylobacterium","Micrococcaceae","Mitsuokella multiacida et rel.","Moraxellaceae","Novosphingobium","Oceanospirillum","Oscillospira guillermondii et rel.","Outgrouping clostridium cluster XIVa","Oxalobacter formigenes et rel.","Papillibacter cinnamivorans et rel.","Parabacteroides distasonis et rel.","Peptococcus niger et rel.","Peptostreptococcus anaerobius et rel.","Peptostreptococcus micros et rel.","Phascolarctobacterium faecium et rel.","Prevotella melaninogenica et rel.","Prevotella oralis et rel.","Prevotella ruminicola et rel.","Prevotella tannerae et rel.","Propionibacterium","Proteus et rel.","Pseudomonas","Roseburia intestinalis et rel.","Ruminococcus bromii et rel.","Ruminococcus callidus et rel.","Ruminococcus gnavus et rel.","Ruminococcus lactaris et rel.","Ruminococcus obeum et rel.","Serratia","Sporobacter termitidis et rel.","Staphylococcus","Streptococcus bovis et rel.","Streptococcus intermedius et rel.","Streptococcus mitis et rel.","Subdoligranulum variable at rel.","Sutterella wadsworthia et rel.","Tannerella et rel.","Uncultured Bacteroidetes","Uncultured Chroococcales","Uncultured Clostridiales I","Uncultured Clostridiales II","Uncultured Mollicutes","Uncultured Selenomonadaceae","Veillonella","Vibrio","Weissella et rel.","Wissella et rel.","Xanthomonadaceae","Yersinia et rel."
"Sample-490",0,0,0,71,4,216,0,0,38,26,12,0,1,0,0,1,93,4,94,130,41,13,40,971,76,2,0,103,2,5,170,4,0,20,51,20,11,0,53,70,121,3,130,8,217,0,3,5,192,1,2,59,128,4,21,3,7,4,2,21,1,68,7,91,1380,4,0,0,0,2,7,47,137,0,7,11,2,1,0,1,3,0,0,1,0,0,2,536,65,52,67,118,2,0,2,9,226,93,2,40,1,4,0,152,99,50,106,12,148,0,126,0,23,4,17,138,89,64,2,0,100,135,22,0,16,3,1,0,4,2
"Sample-491",0,0,0,258,6,624,0,0,50,14,6,0,0,0,0,1,316,3,112,85,76,12,23,3150,36,6,0,247,2,34,300,3,5,45,656,5,17,0,41,46,773,2,671,8,2330,0,7,2,40,1,7,10,413,3,77,3,8,7,2,29,1,33,2,11,476,4,0,0,0,2,22,17,31,0,6,9,1,1,1,83,3,0,0,1,0,0,1,1196,51,61,35,393,2,0,2,17,7187,1075,1,80,1,4,0,18,8,14,42,10,157,0,89,0,11,2,4,235,333,78,24,0,18,17,7,0,1,5,1,0,10,2
"Sample-492",0,0,0,88,4,412,0,0,67,7,7,0,5,0,0,1,772,5,237,125,27,30,616,3932,78,1,0,367,2,2,119,4,1,15,18,29,10,0,14,64,137,3,73,6,188,0,4,10,42,1,2,4,316,3,8,3,7,3,2,23,1,97,2,18,641,4,0,0,0,2,4,40,269,0,6,10,2,1,1,1,3,0,0,1,0,0,4,377,29,13,116,34,2,0,2,20,38,27,1,97,1,4,0,62,2,23,36,4,161,0,36,0,12,2,6,90,158,82,1,0,17,19,7,0,7,4,1,0,1,2
"Sample-493",0,0,0,107,17,662,0,0,49,9,6,0,3,0,0,1,355,9,96,60,69,16,101,6488,23,1,0,36,1,1,146,4,0,20,122,5,11,0,74,91,210,2,149,3,460,0,2,5,72,1,2,842,47,3,5,3,7,2,3,16,1,25,1,73,223,4,0,0,0,2,3,22,36,0,7,11,1,1,1,1,3,0,0,1,0,0,1,2566,25,123,33,94,1,0,2,4,13,19,1,116,1,4,0,17,131,35,10,29,410,0,102,0,10,2,4,58,90,107,1,1,16,29,8,5,2,3,1,0,1,1
"Sample-494",0,0,0,19,2,144,0,0,82,16,9,0,0,0,0,1,78,3,108,27,31,10,57,3847,17,1,0,114,2,0,870,4,0,19,365,32,19,0,84,59,175,3,106,20,257,0,3,6,149,1,2,112,100,4,5,4,8,6,2,24,1,172,15,68,1755,5,0,0,0,2,3,125,293,0,7,11,1,1,0,1,4,0,0,1,0,0,2,2862,85,5,70,107,2,0,2,4,15,9,1,60,1,4,1,64,185,118,20,49,157,0,552,0,26,3,13,213,16,47,2,0,339,277,9,0,4,2,1,0,1,2
"Sample-495",0,0,0,11,1,384,0,0,68,10,7,0,0,0,0,1,177,4,56,328,87,14,126,348,12,1,0,109,2,0,170,3,0,18,40,8,12,0,44,18,96,2,52,11,100,0,2,3,44,1,2,2,52,3,4,5,7,6,2,9,1,22,2,43,914,4,0,0,0,2,2,99,31,0,6,9,1,1,0,1,3,0,0,1,0,0,2,1276,44,3,15,107,2,0,2,32,239,23,2,26,1,4,0,17,47,73,8,13,88,0,259,0,10,2,4,226,17,60,44,17,30,35,7,0,1,1,1,0,0,1
"Sample-496",0,0,0,21,7,231,0,0,186,18,11,0,0,0,0,1,106,39,64,46,48,39,193,2111,43,2,0,300,3,0,260,4,1,19,41,13,22,0,39,36,192,6,120,8,196,0,3,15,77,1,5,3,127,4,6,3,8,5,2,22,1,93,5,147,2386,4,0,0,0,2,3,41,130,0,7,12,1,1,0,1,3,0,0,1,0,0,2,789,57,19,55,322,2,0,2,22,22,18,1,62,1,4,0,16,56,99,35,19,205,0,162,0,11,2,7,396,23,83,1,2,271,69,39,0,5,2,1,1,0,1
"Sample-497",0,0,0,215,2,149,0,0,99,8,6,0,0,0,0,1,243,5,156,28,34,90,108,2304,87,2,0,169,2,10,278,4,1,15,30,5,15,0,14,87,198,4,335,4,821,0,4,11,198,1,2,505,170,3,77,3,11,7,2,43,1,125,2,121,256,4,0,0,0,2,23,39,133,0,6,10,1,1,0,1,3,0,0,1,0,0,1,208,73,23,56,336,2,0,2,4,13,15,1,78,1,4,0,30,2,14,38,13,198,0,35,0,20,2,8,63,283,67,2,0,19,21,8,2,8,4,1,0,11,2
"Sample-498",0,0,0,32,4,492,0,0,215,17,14,0,0,0,0,1,130,13,63,71,37,25,123,929,144,1,0,77,2,0,320,4,0,20,248,8,19,0,27,28,93,2,62,12,144,0,4,4,59,1,2,13,60,3,9,3,10,5,2,23,1,22,5,34,1602,4,0,0,1,2,4,405,91,0,7,10,1,1,0,1,3,0,0,1,0,0,1,639,34,22,46,50,3,0,2,7,15,11,1,39,1,4,0,18,34,43,10,4,94,1,182,0,151,7,51,418,8,61,9,0,565,420,199,0,25,2,2,0,1,2
"Sample-499",0,0,0,49,2,651,0,0,50,58,9,0,0,0,0,1,175,36,48,53,58,51,121,1470,154,1,0,54,2,1,84,4,0,19,111,6,21,0,64,49,130,3,69,7,139,0,5,5,106,1,2,5,97,3,6,3,8,6,2,19,1,47,5,26,404,4,0,0,0,2,3,24,68,0,6,12,1,1,0,1,4,0,0,1,0,0,3,983,34,11,18,160,8,0,2,4,16,10,1,52,1,4,0,26,131,54,19,74,156,0,169,0,180,11,77,827,14,83,2,0,807,76,52,0,5,2,1,0,0,2
"Sample-500",0,0,0,96,2,497,0,0,43,25,13,0,0,0,0,1,474,18,240,83,44,54,153,4342,24,2,0,134,3,7,178,4,0,23,655,100,22,0,46,72,183,3,95,8,916,0,4,3,53,1,3,4,105,4,52,4,997,4,4,36,1,83,6,47,815,5,0,0,3,2,91,45,180,0,8,11,1,1,2,1,3,0,0,1,1,0,2,415,22,21,125,228,2,0,2,81,28,26,1,170,2,10,0,50,21,25,25,4,254,61,183,1,11,2,6,177,159,71,3,0,39,38,10,0,2,6,1,0,9,4
"Sample-501",0,0,0,21,2,228,0,0,122,9,7,0,1,0,0,1,137,3,168,44,27,14,108,3303,71,1,0,225,2,0,153,4,0,20,37,6,17,0,24,72,116,3,72,10,225,0,5,2,77,1,2,7,111,3,8,4,15,4,2,23,1,82,2,20,2332,5,0,0,7,2,4,81,116,0,8,12,1,1,0,1,58,0,0,1,0,0,2,210,17,5,46,22,2,0,2,28,13,12,1,78,1,4,0,59,12,125,15,44,164,6,58,0,30,4,50,71,30,38,0,0,18,18,8,0,15,3,2,1,1,2
"Sample-502",0,0,0,193,5,693,0,0,165,34,11,0,8,0,0,1,426,16,183,78,41,19,236,4027,66,2,0,231,2,5,301,4,0,17,231,43,12,0,56,43,156,3,265,10,744,0,4,5,58,1,3,3,154,4,21,4,9,10,2,27,1,49,11,91,943,5,0,0,0,2,8,174,179,0,8,11,1,1,1,1,4,0,0,1,0,0,4,936,67,103,90,435,3,0,2,35,28,24,1,112,2,4,1,77,90,36,32,24,144,0,251,0,12,2,5,222,462,94,4,12,146,100,55,0,2,7,1,0,5,2
"Sample-503",0,0,0,335,9,454,0,0,21,24,13,0,1,0,0,1,62,9,68,66,47,19,80,862,33,7,0,52,2,2,304,4,0,18,156,10,16,0,177,25,143,3,84,6,158,0,4,4,85,1,3,3,71,3,18,4,52,8,2,13,1,41,5,110,403,5,0,0,1,2,6,71,104,0,7,12,1,1,1,1,3,0,0,1,5,0,7,1595,34,89,51,221,6,0,2,79,5328,1071,2,32,1,5,0,54,17,36,15,35,94,1,450,0,12,2,6,159,54,85,3,0,940,700,180,0,2,3,1,0,2,2
"Sample-504",0,0,0,34,4,476,0,0,105,25,11,0,0,0,0,1,93,14,78,179,65,18,87,776,29,1,0,46,2,2,145,4,0,19,117,7,23,0,52,16,91,2,43,4,88,0,3,3,30,1,2,2,42,3,6,4,7,3,2,6,1,21,2,31,538,4,0,0,0,2,3,43,49,0,6,10,1,1,0,1,3,0,0,1,0,0,5,905,28,79,26,87,2,0,2,20,19,25,2,69,1,5,0,11,66,70,9,10,72,0,269,0,11,2,6,143,15,85,26,0,67,103,15,0,5,2,1,0,1,2
"Sample-505",0,0,0,17,2,66,0,0,22,91,11,0,0,0,0,1,15,6,21,53,29,7,19,209,12,1,0,46,1,0,131,4,0,15,97,11,13,0,127,11,201,2,40,3,92,1,2,2,79,1,2,3,39,4,4,3,6,5,2,12,1,14,5,21,411,4,0,0,0,2,2,58,46,0,6,9,1,1,0,1,3,0,0,1,0,0,5,4308,21,5,31,36,3,0,2,5,843,110,1,11,1,4,0,5,21,40,8,53,87,0,1234,0,9,2,4,145,8,23,1,2,203,247,31,0,2,2,1,0,0,1
"Sample-506",0,0,0,37,20,634,0,0,109,24,9,0,1,0,0,1,737,6,137,61,50,48,200,3183,38,1,0,71,3,1,91,5,1,19,51,7,14,0,26,36,369,4,420,11,1218,0,5,10,33,1,3,8,137,4,8,4,9,3,3,26,1,67,3,20,1381,5,0,0,0,2,4,22,68,0,8,12,1,1,0,1,4,0,0,1,0,0,4,1305,17,28,61,274,2,0,2,47,17,18,1,88,2,5,0,32,37,43,19,51,136,0,80,0,15,3,4,81,51,102,1,0,21,20,9,0,2,3,1,0,2,2
"Sample-507",0,0,0,61,10,478,0,0,72,47,11,0,1,0,0,1,139,29,97,41,86,42,48,1105,64,1,0,215,2,3,144,4,0,17,537,6,14,0,85,27,155,3,46,4,122,0,3,4,42,1,2,3,74,3,23,4,8,4,2,13,1,45,6,52,390,5,0,0,0,2,9,77,50,0,7,10,1,1,0,1,3,0,0,1,0,0,4,4068,52,21,21,184,4,0,2,7,33,11,1,41,1,4,0,10,56,40,13,11,226,0,609,0,25,2,10,148,155,70,9,10,52,430,10,0,3,3,1,0,5,2
"Sample-508",0,0,0,7,9,60,0,0,17,22,8,0,0,0,0,1,24,2,20,32,26,13,18,237,17,1,0,76,1,0,187,4,1,16,161,11,12,0,32,13,75,2,74,3,160,0,3,2,51,1,3,9,61,3,6,3,7,4,2,10,1,26,5,19,359,4,0,0,0,2,3,52,64,0,6,9,1,1,0,1,33,0,0,110,0,0,2,959,23,6,12,17,2,0,2,14,11303,1558,3,15,1,4,0,14,23,25,9,10,98,0,243,0,10,2,28,95,14,23,4,0,85,91,12,0,2,2,1,0,1,1
"Sample-509",0,0,0,77,1,87,0,0,122,36,39,0,0,0,0,1,14,4,13,9,15,4,3,581,68,1,0,43,4,0,125,4,1,16,524,18,20,0,284,34,227,9,128,17,710,0,34,43,575,1,4,3,287,11,8,3,8,20,3,60,2,12,9,10,235,5,0,0,0,2,4,31,65,0,7,10,1,1,0,1,4,0,0,1,0,0,3,1784,32,10,68,18,4,0,2,11,22,5,1,16,2,4,0,35,99,38,50,6,577,1,468,0,13,2,8,2359,14,56,1,0,20,151,8,0,2,3,1,0,1,2
"Sample-510",0,0,0,31,2,82,0,0,28,146,18,0,0,0,0,1,86,1,23,16,28,8,52,76,49,1,1,41,2,0,265,4,1,24,1776,15,18,0,170,23,224,2,49,3,113,0,4,2,106,1,3,3,63,4,5,3,7,7,2,13,1,24,4,13,396,4,0,0,0,2,3,25,33,0,7,10,1,1,0,1,3,0,0,1,0,0,1,4626,23,32,41,44,8,0,2,42,1644,231,4,15,1,4,0,12,145,53,9,13,204,0,913,0,13,2,6,107,9,30,3,0,1623,830,45,0,2,3,1,0,0,1
"Sample-511",0,0,0,10,1,275,0,0,36,11,7,0,0,0,0,1,358,5,157,58,62,30,656,2690,19,1,0,210,2,0,367,4,0,15,35,36,10,0,50,62,111,2,113,9,307,0,4,4,35,1,2,75,122,3,11,3,9,3,2,22,1,184,2,29,1272,4,0,0,0,2,11,239,47,0,7,10,1,1,0,1,3,0,0,1,0,0,1,1180,26,3,26,269,3,0,2,25,31,28,1,80,1,4,0,77,39,50,23,6,123,0,168,0,10,2,5,221,6,52,1,0,54,28,8,0,2,2,1,0,0,2
"Sample-512",0,0,0,37,2,718,0,0,172,12,8,0,1,0,0,1,188,4,187,64,54,17,126,4295,43,1,0,297,2,1,105,4,0,17,130,56,13,0,95,42,201,3,191,24,476,0,4,5,47,1,2,109,121,3,6,4,8,4,2,36,1,72,3,258,1525,5,0,0,0,2,3,102,423,0,7,14,13,1,1,76,3,0,0,1,0,0,2,1601,87,14,72,73,2,0,2,4,16,16,1,74,1,4,0,44,146,287,19,22,175,0,449,0,16,2,8,239,50,128,3,0,53,22,8,0,5,3,1,0,0,2
"Sample-513",0,0,0,45,6,438,0,0,65,14,12,0,2,0,0,1,123,18,75,50,91,14,106,995,38,1,0,145,2,1,95,4,0,31,55,6,16,0,47,30,155,3,132,7,259,0,4,4,84,1,3,23,101,3,6,4,9,8,2,24,1,33,6,16,1091,5,0,0,0,2,3,41,113,0,8,10,1,1,1,1,4,0,0,2,0,0,4,1202,55,27,38,238,3,0,2,64,43,21,1,66,1,4,0,27,27,107,19,7,148,0,322,0,55,4,23,416,57,86,3,73,186,57,48,0,12,3,1,0,1,2
"Sample-514",0,0,0,9,3,505,0,0,27,13,7,0,0,0,0,1,93,15,75,45,55,12,127,873,15,1,0,616,1,0,56,4,0,14,28,6,9,0,43,12,179,2,57,5,435,0,2,3,39,1,2,69,81,3,4,3,6,3,2,10,1,13,3,32,709,4,0,0,0,2,2,20,42,0,6,9,1,1,0,1,3,0,0,1,0,0,6,2028,46,3,14,639,1,0,2,3,29,8,1,52,1,4,0,8,32,66,13,3,90,0,574,0,9,2,4,83,16,84,2,3,188,43,7,0,2,2,1,0,0,1
"Sample-515",0,0,0,31,2,177,0,0,109,8,9,0,0,0,0,1,46,2,38,32,49,14,76,555,14,1,0,100,2,0,117,4,2,16,51,21,10,0,51,19,49,3,64,5,156,0,3,6,42,1,2,3,95,4,5,4,7,6,2,22,1,30,9,26,1095,5,0,0,0,2,3,28,82,0,7,11,3,1,0,1,3,0,0,1,0,0,2,458,104,5,21,52,2,0,2,8,3819,658,1,28,1,4,0,12,46,40,39,13,124,0,109,0,25,2,12,260,13,25,9,0,146,40,9,0,7,2,1,0,1,2
"Sample-516",0,0,0,6,2,34,0,0,8,11,6,0,0,0,0,1,14,1,15,14,19,7,3,51,12,1,0,31,1,0,42,3,1,16,325,7,11,0,29,12,51,2,43,2,76,0,3,2,42,1,2,12,38,3,4,3,6,3,2,5,1,14,2,6,736,4,0,0,0,2,2,20,32,0,6,10,3,1,0,1,86,0,0,270,0,0,1,570,15,4,8,13,2,0,2,50,11797,1626,2,12,1,3,0,8,19,29,7,4,68,0,87,0,15,2,35,61,11,11,3,0,37,17,7,0,2,2,1,0,0,1
"Sample-517",0,0,0,34,2,567,0,0,204,14,9,0,0,0,0,1,106,6,97,195,76,95,253,3118,17,1,0,120,2,0,116,4,0,18,61,7,18,0,110,57,115,3,145,9,258,0,3,3,71,1,2,10,105,3,6,4,8,8,2,37,1,79,5,184,1755,5,0,0,0,2,3,86,153,0,8,16,20,1,0,1,10,0,0,2,0,0,2,1010,55,11,28,121,2,0,2,29,31,26,2,76,1,4,0,93,154,217,19,6,141,0,236,0,30,3,13,348,25,79,1,0,19,83,8,0,3,2,1,1,0,2
"Sample-518",0,0,0,55,2,576,0,0,37,23,16,0,0,0,0,1,63,11,283,92,80,39,91,1085,16,1,0,113,2,0,227,4,0,16,267,98,16,0,189,25,228,4,72,8,271,0,3,4,41,1,2,3,118,4,6,4,8,3,2,15,1,57,8,15,369,5,0,0,0,2,3,22,41,0,7,10,1,1,1,1,3,0,0,1,0,0,5,4088,29,29,78,67,6,0,2,6,173,19,1,47,1,4,0,11,293,40,40,58,107,0,807,0,14,2,6,251,32,69,2,4,242,149,9,0,2,2,1,0,1,2
"Sample-519",0,0,0,158,4,223,0,0,17,37,15,0,0,0,0,1,33,3,22,14,58,12,8,168,14,1,0,54,2,0,216,4,2,38,103,7,22,0,41,13,98,2,26,7,128,0,3,3,13,1,2,8,41,4,5,4,8,3,2,10,1,18,25,9,481,5,0,0,0,2,3,32,32,0,7,11,1,1,1,1,5,0,0,1,0,0,2,978,28,9,18,60,3,0,2,7,9028,1741,1,15,1,4,0,7,12,27,21,3,67,0,193,0,16,3,10,111,16,26,1,0,138,213,65,0,4,2,1,0,0,2
"Sample-520",0,0,0,7,2,534,0,0,19,20,12,0,0,0,0,1,64,3,28,36,37,19,88,364,15,1,0,30,2,0,42,4,0,16,498,5,13,0,86,7,126,2,22,5,78,0,3,2,17,1,2,3,24,3,5,4,7,3,2,10,1,9,4,14,261,4,0,0,0,2,3,13,36,0,6,9,1,1,0,1,3,0,0,1,0,0,7,3395,14,4,11,59,2,0,2,10,19,6,1,10,1,4,0,5,19,61,7,3,149,0,909,0,9,2,4,159,6,60,3,0,24,177,8,0,2,2,1,0,0,1
"Sample-521",0,0,0,325,4,170,0,0,31,95,18,0,0,0,0,1,35,2,42,47,48,12,25,202,13,1,0,56,2,1,523,4,3,16,182,8,12,0,85,27,226,2,86,3,225,0,3,3,23,1,3,3,74,4,8,3,7,3,2,12,1,25,23,11,590,4,0,0,0,2,4,58,64,0,7,10,1,1,0,1,24,0,0,71,0,0,7,3357,58,34,36,36,6,0,2,20,955,223,2,29,1,4,0,17,98,46,13,9,161,0,1275,0,30,4,28,147,39,26,17,3,238,226,103,0,5,3,1,0,2,2
"Sample-522",0,0,0,28,2,230,0,0,119,39,11,0,0,0,0,1,109,9,49,76,56,10,33,734,13,1,0,190,2,1,193,4,1,18,101,8,16,0,82,26,226,3,147,14,202,3,3,5,81,1,2,137,94,3,8,3,8,6,2,18,1,32,5,129,970,4,0,0,0,2,4,55,217,0,7,10,1,8,0,1,3,0,0,1,0,0,3,3247,82,18,87,215,3,0,2,4,10232,1393,2,18,1,4,0,22,97,51,18,8,220,0,1023,0,23,3,11,223,23,99,16,0,436,608,56,0,3,2,1,0,1,2
"Sample-523",0,0,0,93,3,322,0,0,37,61,11,0,0,0,0,1,61,15,38,31,54,9,59,1707,15,1,0,100,2,0,290,4,0,15,372,36,10,0,119,16,177,2,67,12,305,0,4,3,49,1,2,10,100,4,5,3,7,3,2,42,1,28,16,11,795,4,0,0,0,2,3,116,114,0,7,10,1,1,2,10,3,0,0,1,0,0,5,2485,57,11,29,168,3,0,2,4,42,8,1,37,1,4,0,14,43,70,44,7,182,0,392,0,13,2,6,333,18,76,4,13,145,279,10,0,2,2,1,0,0,2
"Sample-524",0,0,0,9,2,147,0,0,92,81,20,0,0,0,0,1,153,17,69,30,30,25,135,345,14,1,0,73,2,0,47,4,1,16,1179,107,9,0,291,26,316,4,82,7,283,0,5,8,37,1,2,8,131,4,5,3,7,6,2,30,1,11,2,91,337,4,0,0,0,2,4,24,48,0,7,9,1,1,0,1,3,0,0,1,0,0,1,5881,35,3,31,35,3,0,2,167,3428,570,1,13,1,4,0,9,64,255,29,53,480,0,1330,0,13,3,7,811,10,49,2,0,33,215,7,0,2,2,1,0,0,2
"Sample-525",0,0,0,79,1,447,0,0,115,18,14,0,1,0,0,1,156,3,80,48,43,22,135,2704,13,1,0,122,2,0,395,3,0,16,156,9,17,0,237,68,290,3,246,16,611,0,3,5,308,1,2,4,185,4,6,3,7,11,2,36,1,107,13,32,1454,4,0,0,0,2,3,134,365,0,6,10,1,1,0,1,3,0,0,1,0,0,13,2176,93,12,59,295,6,0,2,26,185,15,2,77,1,4,0,84,173,105,27,188,438,0,1658,0,14,2,7,146,26,55,3,2,93,319,16,0,2,3,1,0,0,1
"Sample-526",0,0,0,139,2,519,0,0,84,273,24,0,0,0,0,1,184,11,221,92,65,73,223,2686,13,1,0,835,4,1,282,4,0,17,117,177,11,0,132,79,519,10,737,8,1564,0,3,2,19,1,2,3,617,3,7,4,7,4,4,25,2,68,27,43,621,4,0,0,0,2,3,30,154,0,7,11,1,2,1,1,3,0,0,1,0,0,8,5440,28,32,45,234,6,0,2,67,47,43,2,81,1,4,1,162,113,86,28,6,309,0,537,0,18,2,11,441,10,66,5,9,607,404,28,0,3,3,1,0,1,2
"Sample-527",0,0,0,80,2,1136,0,0,79,46,23,0,0,0,0,1,166,5,136,96,127,54,173,2531,15,1,0,515,3,4,226,4,1,16,246,171,12,0,217,61,315,4,317,9,708,0,4,9,124,1,2,5,463,4,22,4,7,3,2,37,1,104,2,334,396,5,0,0,0,2,8,178,169,0,7,10,1,1,1,1,3,0,0,3,0,0,27,2928,51,30,41,187,3,0,2,59,48,18,1,76,1,4,0,38,315,58,50,22,448,0,808,0,18,2,8,469,113,105,4,8,73,58,10,0,2,3,1,0,5,2
"Sample-528",0,0,0,51,2,220,0,0,30,142,21,0,1,0,0,1,61,6,38,34,178,21,19,239,14,1,0,42,2,1,286,4,5,16,332,50,15,0,134,23,250,2,93,5,174,0,3,2,38,1,2,25,57,3,10,3,7,8,2,14,1,64,8,24,446,4,0,0,0,2,4,91,79,0,7,10,1,1,0,1,6,0,0,248,0,0,4,4315,41,9,32,59,4,0,2,19,7950,1160,1,25,1,4,0,23,22,77,9,23,229,0,1063,0,62,3,23,235,61,53,12,0,2630,375,319,0,5,3,1,0,2,2
"Sample-529",0,0,0,18,2,128,0,0,232,20,14,0,0,0,0,1,40,3,61,115,71,10,21,397,15,1,0,127,2,0,145,4,1,15,146,24,15,0,83,80,206,3,109,5,165,0,3,5,227,1,2,3,166,5,5,3,7,3,2,26,1,70,4,172,2585,4,0,0,0,2,3,42,83,0,7,12,4,1,0,1,3,0,0,178,0,0,1,2191,76,16,64,58,2,0,2,78,6384,978,4,34,1,4,0,64,136,72,26,39,222,0,281,0,80,5,38,182,10,42,5,0,41,45,10,0,8,2,1,0,1,1
"Sample-530",0,0,0,96,2,362,0,0,54,19,21,0,0,0,0,1,48,6,37,28,25,20,42,411,21,1,0,47,2,0,119,3,0,16,986,5,13,0,546,13,559,3,35,6,98,0,6,4,27,1,2,2,102,4,4,3,6,2,2,28,1,9,7,58,157,4,0,0,0,2,3,21,20,0,7,9,1,1,0,1,2,0,0,1,0,0,2,7520,24,27,74,47,8,0,2,5,18,5,1,16,1,4,0,9,378,22,13,10,209,0,2299,0,10,2,4,562,5,35,5,0,438,356,10,0,1,2,1,0,0,1
"Sample-531",0,0,0,13,2,182,0,0,30,66,12,0,0,0,0,1,109,3,40,35,104,43,41,925,12,1,0,60,2,1,124,3,1,16,544,6,18,0,88,21,227,2,64,3,528,0,3,2,30,1,2,11,82,3,8,3,6,5,2,11,1,64,2,46,388,4,0,0,0,2,4,188,140,0,6,9,1,1,0,1,84,0,0,33,0,0,1,5080,30,6,36,128,2,0,2,28,1397,219,2,25,1,4,0,23,100,390,24,5,151,0,1105,0,9,2,21,346,31,39,4,0,123,124,8,0,2,2,1,0,2,1
"Sample-532",0,0,0,39,1,843,0,0,41,10,8,0,0,0,0,1,132,3,80,133,79,37,233,2601,14,1,0,163,2,2,97,4,0,15,78,13,11,0,104,32,190,4,77,8,231,0,3,6,141,1,2,738,105,3,14,3,7,4,2,19,1,38,2,26,621,4,0,0,0,2,5,43,149,0,6,9,1,1,0,1,3,0,0,1,0,0,2,1338,74,5,23,367,1,0,2,4,34,14,1,72,1,4,0,68,110,50,29,6,289,0,214,0,19,3,11,396,79,101,24,20,67,18,8,4,8,2,1,0,3,1
"Sample-533",0,0,0,14,2,226,0,0,295,10,6,0,0,0,0,1,614,6,93,59,150,32,543,4920,15,1,0,237,2,1,120,4,1,17,72,15,15,0,100,55,155,4,72,14,876,0,3,7,93,1,2,1095,116,3,5,4,8,3,2,55,1,111,3,20,607,5,0,0,0,2,3,29,579,0,7,10,1,1,0,1,3,0,0,1,0,0,2,1121,188,4,43,37,2,0,2,4,30,22,1,97,1,4,0,60,82,20,31,61,391,0,91,0,22,3,12,531,129,52,0,10,20,19,8,8,19,2,1,0,0,2
"Sample-534",0,0,0,26,1,214,0,0,75,52,19,0,0,0,0,1,39,1,36,22,22,7,18,235,14,1,0,56,2,0,72,3,0,16,2262,278,12,0,202,17,305,2,83,4,118,0,3,2,116,1,2,191,60,3,5,3,7,3,2,8,1,26,4,11,686,4,0,0,0,2,3,15,65,0,6,9,1,1,0,1,3,0,0,121,0,0,1,5549,31,6,75,47,3,0,2,11,1089,157,1,13,1,4,0,9,144,33,8,10,393,0,1175,0,10,2,6,274,11,31,1,0,44,330,25,0,2,3,1,0,1,1
